siteNum=50
demandLowerBound=0
demandUpperBound=1000
fixedCostLowerBound=500
fixedCostUpperBound=1500
coordinateLowerBound=0
coordinateUpperBound=1
facilityFailProbility=0.05
Coordinate: index, x, y
0,0.4793520205521684,0.8630599219838706
1,0.32965071290718007,0.2555251029691401
2,0.7712048858989489,0.021410327734988743
3,0.9527082147036217,0.15751423785234853
4,0.37363242091988935,0.7448637910377558
5,0.3478858718216541,0.9939926062253722
6,0.6288102727504516,0.5784275418159505
7,0.5203935650465086,0.7685954450460891
8,0.20817284338194064,0.661034068758747
9,0.6239025433816351,0.6666651070950281
10,0.5221664013477573,0.2635812444367168
11,0.12770587897247254,0.4977479308833592
12,0.49063022841558335,0.9636273057797102
13,0.4534115319568245,0.48861202465335163
14,0.4562806035349244,0.4942759319761798
15,0.27422753412216383,0.2835836100491895
16,0.5255236381918929,0.8842098694277307
17,0.044787892772217064,0.6998991969377626
18,0.17898355092650542,0.40864077861064607
19,0.4087326806182874,0.2723743985480258
20,0.19065245175784384,0.4142194224655069
21,0.7235543019056733,0.5157297206869548
22,0.4481374216150079,0.5050320859274353
23,0.5253096659448906,0.14945410186282249
24,0.4427573826991026,0.10475490897598894
25,0.2205820313279856,0.5881638903356904
26,0.0888724166452799,0.28582480501062146
27,0.47821383121391425,0.5032967092081676
28,0.6284413130063675,0.13302358551970417
29,0.5692170017426249,0.32636632183637937
30,0.7368985320069393,0.09604190294951864
31,0.4078434695968005,0.027980411921655013
32,0.3611719010217801,0.7323763131987656
33,0.49637528755305127,0.976343714848072
34,0.04933637027428339,0.27030344398907913
35,0.36911023195046067,0.8940839761668476
36,0.8989529791108473,0.4501194907729331
37,0.4882861894548981,0.1651417521138796
38,0.7594114263129192,0.8847914639601634
39,0.7256910911218841,0.27733554057420295
40,0.5631339387155865,0.2443897282024079
41,0.42850297695286776,0.842528090479848
42,0.9646557703499619,0.4479751172169114
43,0.7382090865167942,0.4383628080677231
44,0.11557054909498554,0.3296461276777377
45,0.6777348561448077,0.8600609837603352
46,0.3385592816767239,0.4993772528578341
47,0.8372791100959471,0.012097474356832283
48,0.7130380488589085,0.4336933130446844
49,0.2352512291483133,0.15024208160618757
Demand:index, demand
38,10,0.6649716826385083
38,11,0.7408472143682991
38,12,0.2801043061049284
38,13,0.5005937309589493
38,14,0.49435885390958445
38,15,0.7725634555462803
38,16,0.23388851122777768
38,17,0.7381544181909919
38,18,0.7507436271353899
38,19,0.7057125793763172
38,20,0.7381902311554859
38,21,0.37079954654586145
38,22,0.49102819797286573
38,23,0.7717024493311433
38,24,0.8418591393152182
38,25,0.61508132335015
38,26,0.8991015637953453
38,27,0.4739307284749
38,28,0.7630911568314759
38,29,0.5899258923742827
38,30,0.7890707828861218
38,31,0.9261345512855473
38,32,0.42640954220764277
38,33,0.278513599194623
38,34,0.9390431895798274
38,35,0.390411799391198
38,36,0.45652115967579987
38,37,0.7690283491665033
38,39,0.6083911240822679
38,40,0.6698053712079854
38,41,0.33359645471109306
38,42,0.48263211822392926
38,43,0.4469318561198801
38,44,0.8501278842461797
38,45,0.08533849521371084
38,46,0.5706668395522171
38,47,0.8761610443677079
38,48,0.45347550308242274
38,49,0.9023894433160474
39,0,0.6354179637584141
39,1,0.3966404875513469
39,2,0.25994080111018714
39,3,0.2566981086515601
39,4,0.5852588933505475
39,5,0.8101445139468879
39,6,0.3162946192714618
39,7,0.5324315617564348
39,8,0.6442435077475029
39,9,0.4024157300831599
39,10,0.20398892129204527
39,11,0.6373130594544353
39,12,0.7254309037841726
39,13,0.34463591087402073
39,14,0.3458975921331143
39,15,0.45150679028227686
39,16,0.6390332231065142
39,17,0.8013670876709041
39,18,0.5622545687162432
39,19,0.31699723487622167
39,20,0.5522712582908476
39,21,0.23840375621995905
39,22,0.3590010532331749
39,23,0.23771070216306128
39,24,0.3314144803183862
39,25,0.5930846695888587
39,26,0.6368752560531856
39,27,0.3351170599984189
39,28,0.17402143464288786
39,29,0.16397609020295548
39,30,0.1816397252100497
39,31,0.40398649815864085
39,32,0.5830406029617446
39,33,0.7356617194527029
39,34,0.6763912764038419
39,35,0.7124103746671613
39,36,0.24469159216404898
39,37,0.2625805276569287
39,38,0.6083911240822679
39,40,0.16586215466851323
39,41,0.6385635392599404
39,42,0.293635799989342
39,43,0.16151309880358522
39,44,0.6123589415745581
39,45,0.5846954272180097
39,46,0.4462886508506918
39,47,0.2877553088116467
39,48,0.15686890224145603
39,49,0.5066399170269845
40,0,0.6243174020358029
40,1,0.23374861134367167
40,2,0.3049808716863916
40,3,0.3991434170009134
40,4,0.5351496172266151
40,5,0.779894996164154
40,6,0.34043302098353356
40,7,0.5259452187376268
40,8,0.5473480480627371
40,9,0.42662550197094934
40,10,0.045239953728493425
40,11,0.5037737330164951
40,12,0.7228827574417118
40,13,0.26773781322164386
40,14,0.27177334320293073
40,15,0.2915528613979254
40,16,0.6409246038521805
40,17,0.6900518092525305
40,18,0.4177917280161384
40,19,0.15691682598237092
40,20,0.4093709603522808
40,21,0.31521434683014243
40,22,0.2848835509216438
40,23,0.10219319331110752
40,24,0.1843594260643713
40,25,0.4853065874324435
40,26,0.4760681221280694
40,27,0.272477979792152
40,28,0.12910255951289462
40,29,0.08220198026580755
40,30,0.22847584366617632
40,31,0.266360886716191
40,32,0.5281283667876986
40,33,0.7349920789175365
40,34,0.5144506409774099
40,35,0.6780470592996909
40,36,0.3938263108266365
40,37,0.10900654697548598
40,38,0.6698053712079854
40,39,0.16586215466851323
40,41,0.6131027616094163
40,42,0.45018528618693265
40,43,0.26129841769526785
40,44,0.4556112832011284
40,45,0.626246329486963
40,46,0.3397828929096112
40,47,0.35932612789473667
40,48,0.24146860970320388
40,49,0.3411317202969897
41,0,0.05483777292955243
41,1,0.5952682399166401
41,2,0.8897634397357598
41,3,0.8625746979693376
41,4,0.11202273566059202
41,5,0.171582683187329
41,6,0.3314696253871725
41,7,0.11794030795715717
41,8,0.2854565600575367
41,9,0.2628854874000459
41,10,0.5864744560615289
41,11,0.4575502733086363
41,12,0.13610589744957374
41,13,0.3547915130925345
41,14,0.3493582150758677
41,15,0.5798446727051207
41,16,0.10559535692215744
41,17,0.4093656887195157
41,18,0.5005178751709147
41,19,0.5704963602343527
41,20,0.4899195724113987
41,21,0.44028679159804307
41,22,0.33806665689776744
41,23,0.699802178284057
41,24,0.7379108722803212
41,25,0.32853046425639476
41,26,0.6521253449660404
41,27,0.3428543408954526
41,28,0.7371376945880471
41,29,0.5349985123172644
41,30,0.8076815254484128
41,31,0.8148096316862834
41,32,0.12910030141025647
41,33,0.1500442330490093
41,34,0.6864461826477278
41,35,0.07864799748176637
41,36,0.6126236313221884
41,37,0.6800193261238369
41,38,0.33359645471109306
41,39,0.6385635392599404
41,40,0.6131027616094163
41,42,0.665681505359831
41,43,0.5091831201134769
41,44,0.6008116278608245
41,45,0.2498478175856869
41,46,0.3547426753022782
41,47,0.925587886276533
41,48,0.49810248180975325
41,49,0.7187531955488873
42,0,0.6386040437675163
42,1,0.6635272646710744
42,2,0.46838100337293376
42,3,0.29070649550217753
42,4,0.6614011522628618
42,5,0.8237355194683084
42,6,0.36029159488063356
42,7,0.5478743484398381
42,8,0.7859138220099013
42,9,0.40489266894106496
42,10,0.47937244601546275
42,11,0.8384285620475165
42,12,0.7004265800037757
42,13,0.5128567339288594
42,14,0.5104792607751948
42,15,0.7097293265812702
42,16,0.6189812505481298
42,17,0.9537413979389711
42,18,0.7866562315060958
42,19,0.5829975077938502
42,20,0.7747390425941898
42,21,0.2504408201100114
42,22,0.5196601795965486
42,23,0.5311683311944981
42,24,0.6246423283588046
42,25,0.7571648573532005
42,26,0.890667842899258
42,27,0.48957761253031706
42,28,0.4606892972983685
42,29,0.4137155047029191
42,30,0.41920203592327526
42,31,0.6974492746759998
42,32,0.6671407803569072
42,33,0.706016986715778
42,34,0.9324037900086408
42,35,0.7441018763188048
42,36,0.06573777540013381
42,37,0.5540060378891584
42,38,0.48263211822392926
42,39,0.293635799989342
42,40,0.45018528618693265
42,41,0.665681505359831
42,43,0.22665060579274474
42,44,0.8572907690620342
42,45,0.5021338192286654
42,46,0.6282029868421558
42,47,0.4541080632654802
42,48,0.2520227126644801
42,49,0.7878298961194377
43,0,0.4973676901131795
43,1,0.44760425718736124
43,2,0.41825601446062505
43,3,0.3533918439705835
43,4,0.47629717368398655
43,5,0.6790262767600811
43,6,0.17772515323792723
43,7,0.3955972648022958
43,8,0.5749094792871653
43,9,0.25531926199302507
43,10,0.2778903323261662
43,11,0.6133846747626919
43,12,0.5806875954722347
43,13,0.28919652634637283
43,14,0.2874194616612815
43,15,0.48911704233423675
43,16,0.4939784429026419
43,17,0.7411033899783045
43,18,0.5600148200639807
43,19,0.3689266243288445
43,20,0.5480886528079959
43,21,0.07874263064077917
43,22,0.2976346138963506
43,23,0.3588793722141771
43,24,0.44562982353650615
43,25,0.5388674535654313
43,26,0.6670127084370104
43,27,0.2679812387039935
43,28,0.3244703452207381
43,29,0.20273514161212303
43,30,0.34232341379763964
43,31,0.5268350329178161
43,32,0.47812234882448573
43,33,0.5898364539272242
43,34,0.7090765607731319
43,35,0.5864433028825634
43,36,0.16117325644944777
43,37,0.3702852952688567
43,38,0.4469318561198801
43,39,0.16151309880358522
43,40,0.26129841769526785
43,41,0.5091831201134769
43,42,0.22665060579274474
43,44,0.6320585929150772
43,45,0.4260123048945432
43,46,0.4042805077934772
43,47,0.4376265580327947
43,48,0.025600494537115496
43,49,0.5796379553699155
44,0,0.6456525651862761
44,1,0.22654854411738906
44,2,0.7244761500302954
44,3,0.854651308239528
44,4,0.48887793737898055
44,5,0.7037944676766356
44,6,0.5703570863577905
44,7,0.5971249261772855
44,8,0.3440830603228214
44,9,0.6099042620796433
44,10,0.41192809550552323
44,11,0.16853926092224605
44,12,0.7366151622384884
44,13,0.37337204783207173
44,14,0.378399674497494
44,15,0.16520833643673852
44,16,0.6896393832459468
44,17,0.37695824667007344
44,18,0.10129838931244851
44,19,0.29870401121644286
44,20,0.11309259170579583
44,21,0.6358233616885962
44,22,0.37597999820324685
44,23,0.4476106679294219
44,24,0.39702302745942325
44,25,0.2790319784728002
44,26,0.05131372717507024
44,27,0.40207545875350986
44,28,0.5492693734040995
44,29,0.4536583087811177
44,30,0.6637916812979124
44,31,0.4200305514141679
44,32,0.4717113803991491
44,33,0.7504865209209609
44,34,0.08892986310247496
44,35,0.6187668830742886
44,36,0.792591863996233
44,37,0.4074047596046892
44,38,0.8501278842461797
44,39,0.6123589415745581
44,40,0.4556112832011284
44,41,0.6008116278608245
44,42,0.8572907690620342
44,43,0.6320585929150772
44,45,0.772896259321993
44,46,0.28023673869304067
44,47,0.7884797995180342
44,48,0.606459586499329
44,49,0.21566009581021217
45,0,0.19840550165820683
45,1,0.6975859817523997
45,2,0.8438433322092342
45,3,0.754441699605089
45,4,0.32519022789882346
45,5,0.3560028538581302
45,6,0.285851378310045
45,7,0.18199512811272436
45,8,0.5100001928675756
45,9,0.20074830761073606
45,10,0.6164329838283426
45,11,0.6586369440095807
45,12,0.21385538285091749
45,13,0.43393004389694956
45,14,0.42759874895483413
45,15,0.7036649211995618
45,16,0.15411496861008236
45,17,0.6528963596167333
45,18,0.6727057797242026
45,19,0.6463263052642263
45,20,0.660321108583692
45,21,0.3473664352517993
45,22,0.4228007807929278
45,23,0.7267706510362031
45,24,0.7910130717207293
45,25,0.5318991771480476
45,26,0.8224999462847449
45,27,0.4087656871438803
45,28,0.7287065471337877
45,29,0.544615567983673
45,30,0.7663063985016205
45,31,0.8747567882355591
45,32,0.3413436386585233
45,33,0.21543668830775065
45,34,0.8617996360880017
45,35,0.31049431986977716
45,36,0.46582130221937906
45,37,0.7202801786962381
45,38,0.08533849521371084
45,39,0.5846954272180097
45,40,0.626246329486963
45,41,0.2498478175856869
45,42,0.5021338192286654
45,43,0.4260123048945432
45,44,0.772896259321993
45,46,0.49510890120609075
45,47,0.8628420957792511
45,48,0.42782672432574687
45,49,0.8364416500959838
46,0,0.3899842037091852
46,1,0.2440148225064612
46,2,0.6446972935914976
46,3,0.7028863585009442
46,4,0.24797936511720614
46,5,0.494703277804611
46,6,0.30082318062882535
46,7,0.3248725005501626
46,8,0.20768618013344312
46,9,0.33076578295779346
46,10,0.2988500158628485
46,11,0.21085969771878574
46,12,0.48852193858619886
46,13,0.11535566536888187
46,14,0.11783180001501986
46,15,0.22517875126229941
46,16,0.42784554851390505
46,17,0.35568339713357017
46,18,0.18356884703913362
46,19,0.2376017714239771
46,20,0.170670109901473
46,21,0.38534214511936216
46,22,0.10972395312500918
46,23,0.39663827050170736
46,24,0.4081470795527895
46,25,0.14765398265699828
46,26,0.32855468121876913
46,27,0.13970953920372697
46,28,0.4671687079202733
46,29,0.2883327350109767
46,30,0.5668805542963185
46,31,0.47646120549353627
46,32,0.23409376897602693
46,33,0.5023971512401738
46,34,0.36895081296799287
46,35,0.39588730465621974
46,36,0.5625543735937891
46,37,0.36623969865427736
46,38,0.5706668395522171
46,39,0.4462886508506918
46,40,0.3397828929096112
46,41,0.3547426753022782
46,42,0.6282029868421558
46,43,0.4042805077934772
46,44,0.28023673869304067
46,45,0.49510890120609075
46,47,0.6972539349437082
46,48,0.3801956430834871
46,49,0.36409877989651296
47,0,0.923173271223057
47,1,0.5629774418253793
47,2,0.06672729832143837
47,3,0.18566074786028516
47,4,0.8671301674178147
47,5,1.0970978952015797
47,6,0.6034807382613234
47,7,0.8201863375588766
47,8,0.9038215522838509
47,9,0.6884681147673237
47,10,0.4031626295035463
47,11,0.8598549507047291
47,12,1.0127065059818159
47,13,0.6118990392137329
47,14,0.614537164859785
47,15,0.625085433424688
47,16,0.9261595455959079
47,17,1.0493395728364305
47,18,0.7685048050407627
47,19,0.5013941757584337
47,20,0.7614644419959593
47,21,0.5163126683913922
47,22,0.6280253060172477
47,23,0.3408691496802527
47,24,0.4052564540860434
47,25,0.8439003510958294
47,26,0.796893487455262
47,27,0.6084443793948378
47,28,0.24132208737329386
47,29,0.41306440470095107
47,30,0.1308546046161006
47,31,0.429729260158766
47,32,0.8634116516563095
47,33,1.0227346813938833
47,34,0.8291707206549197
47,35,0.998540078233754
47,36,0.44234257423912293
47,37,0.38107559566540833
47,38,0.8761610443677079
47,39,0.2877553088116467
47,40,0.35932612789473667
47,41,0.925587886276533
47,42,0.4541080632654802
47,43,0.4376265580327947
47,44,0.7884797995180342
47,45,0.8628420957792511
47,46,0.6972539349437082
47,48,0.43952120824394697
47,49,0.6176742684865357
48,0,0.48884030592588684
48,1,0.42276442666062475
48,2,0.41636599393696566
48,3,0.3656729002402642
48,4,0.4604598208868136
48,5,0.6687835302501287
48,6,0.1674583985537588
48,7,0.3863564871494102
48,8,0.5536900711679252
48,9,0.2494413661759509
48,10,0.2556757745851238
48,11,0.5888265815759529
48,12,0.5747132113066802
48,13,0.2653714249188561
48,14,0.2638079594058858
48,15,0.46377536672070296
48,16,0.48798239905045426
48,17,0.7193217942820741
48,18,0.5346417831065955
48,19,0.3444205994339483
48,20,0.5227484523869255
48,21,0.08270770071155616
48,22,0.2743384093243757
48,23,0.34063745379038873
48,24,0.4257371397600271
48,25,0.5161144141089583
48,26,0.6414419943415448
48,27,0.24492253050724924
48,28,0.3123441895839435
48,29,0.1794535500775949
48,30,0.3384934229720147
48,31,0.5076875903039586
48,32,0.46154232804238315
48,33,0.5843048953363791
48,34,0.6835174960935945
48,35,0.5746702584382422
48,36,0.18663917221565052
48,37,0.3501904327418609
48,38,0.45347550308242274
48,39,0.15686890224145603
48,40,0.24146860970320388
48,41,0.49810248180975325
48,42,0.2520227126644801
48,43,0.025600494537115496
48,44,0.606459586499329
48,45,0.42782672432574687
48,46,0.3801956430834871
48,47,0.43952120824394697
48,49,0.5555401386877146
49,0,0.7534550218325526
49,1,0.14140642531813208
49,2,0.551220412348733
49,3,0.7174938399586288
49,4,0.610511532703062
49,5,0.8512352850565468
49,6,0.5815767439780207
49,7,0.6809310051678644
49,8,0.5115092307231346
49,9,0.6463300900548696
49,10,0.3084900028677782
49,11,0.3637668451443762
49,12,0.852533844589506
49,13,0.4026017089869867
49,14,0.40891719766003837
49,15,0.13892125667776872
49,16,0.7892824494511537
49,17,0.5817209184292261
49,18,0.26445403802187417
49,19,0.21216059211293362
49,20,0.267718298649685
49,21,0.6099353286907659
49,22,0.41375896136426765
49,23,0.2900595071169879
49,24,0.21243325218838321
49,25,0.43816742910172035
49,26,0.19952301029094724
49,27,0.4285771763331085
49,28,0.3935669176287356
49,29,0.3775617635052281
49,30,0.5045668199869556
49,31,0.21150885876737685
49,32,0.5955974136922915
49,33,0.8663888747685244
49,34,0.22131214491614887
49,35,0.7557903126759283
49,36,0.7283038331849487
49,37,0.2534732556278724
49,38,0.9023894433160474
49,39,0.5066399170269845
49,40,0.3411317202969897
49,41,0.7187531955488873
49,42,0.7878298961194377
49,43,0.5796379553699155
49,44,0.21566009581021217
49,45,0.8364416500959838
49,46,0.36409877989651296
49,47,0.6176742684865357
49,48,0.5555401386877146
